C,O,CC,C1=CC=CC=C1,C=O,CC1=CC=CC=C1,CO,CC=O,CCC,N,CN,COC,OC1=CC=CC=C1,O=CC1=CC=CC=C1,CCN,CNC,CCNC,NC1=CC=CC=C1,P,O=P,CC(N)=O,CCO,COC1=CC=CC=C1,CNC1=CC=CC=C1,CCC1=CC=CC=C1,CCOC,CCNC1=CC=CC=C1,O=CO,CC1=CC=C(O)C=C1,CC(=O)NC1=CC=CC=C1,COC=O,NCC1=CC=CC=C1,CNCC1=CC=CC=C1,CC(=O)O,CCC=O,CP,CC(C)C,COC(C)=O,CCCC,NC(=O)C1=CC=CC=C1,COP,CCNCC,CP=O,C1=CC=C(CC2=CC=CC=C2)C=C1,CCNC=O,CCOCC,CCNC(C)=O,CC1=CC(C)=CC=C1,O=PC1=CC=CC=C1,C1=CC=C(CNC2=CC=CC=C2)C=C1,CCOC=O,CC1=CC=C(C)C=C1,CCOC(C)=O,O=C(NC1=CC=CC=C1)C1=CC=CC=C1,POC1=CC=CC=C1,OCC1=CC=CC=C1,CN(C)C,CCCN,CCN(C)C,CCCCC,O=C(O)C1=CC=CC=C1,CCC1=CC=C(O)C=C1,COCC1=CC=CC=C1,CC1=C(C)C=CC=C1,CC1=CC=C(C=O)C=C1,COC(=O)C1=CC=CC=C1,COC1=CC=C(C)C=C1,CC1=CC(C=O)=CC=C1,CC(C)C1=CC=CC=C1,CCCNC,CCN(C)CC,C[PH](C)=O,CCCC=O,CC(C1=CC=CC=C1)C1=CC=CC=C1,OC1=CC=C(CC2=CC=CC=C2)C=C1,O=CC1=CC(C=O)=CC=C1,CCCCCC,CPO,CCOCC1=CC=CC=C1,CC(C)(C)C,OCCO,C1=CC=C(OC2=CC=CC=C2)C=C1,COCCO,CC1=CC(CN)=CC=C1,CCOC(=O)C1=CC=CC=C1,CCC(N)=O,C1=CC=C(PC2=CC=CC=C2)C=C1,CC(C)(C1=CC=CC=C1)C1=CC=CC=C1,O=CC1=C(C=O)C=CC=C1,OC1=CC=C(CC2=CC=C(O)C=C2)C=C1,CC1=CC(C(N)=O)=CC=C1,CCCCN,O=CC1=CC=C(C=O)C=C1,CCOCCO,CC1=CC=CC=C1CN,CN(C)CC1=CC=CC=C1,CC(=O)OCCO,CCCO,CC1=C(O)C=CC=C1,OPC1=CC=CC=C1,CC1=CC(CNC2=CC=CC=C2)=CC=C1,CCCCNC,CC1=CC=C(N)C=C1,CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,CN1CC2=C(C=CC=C2)C1,NCC1=CC(C=O)=CC=C1,CNC(=O)C1=CC(C=O)=CC=C1,CN(C)C1=CC=CC=C1,CC1=CC(C(=O)NC2=CC=CC=C2)=CC=C1,CO[PH](=O)C1=CC=CC=C1,CC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,COPO,C1=CC=C(C2=CC=CC=C2)C=C1,CCC(=O)NC1=CC=CC=C1,OCCOCC1=CC=CC=C1,CC1=CC(N)=CC=C1,CCCCCN,CCCNC=O,CC1=CC=C(OC2=CC=CC=C2)C=C1,CCCOC,CCOC1=CC=CC=C1,CPOC1=CC=CC=C1,O=CC1=CC(CNC2=CC=CC=C2)=CC=C1,CCCNC(C)=O,COC1=CC=C(CC2=CC=CC=C2)C=C1,CCC(C)C,CCCCC=O,O=[PH](OC1=CC=CC=C1)C1=CC=CC=C1,CNC1=CC=C(C)C=C1,CCCCCNC,CC1=CC=C(C(N)=O)C=C1,CC(C)=O,CCCC(=O)NC,CNC1=CC(C)=CC=C1,CC1=CC(C)=C(C)C=C1,CC1=CC(NC=O)=CC=C1,S,CC1=CC(O)=CC=C1,CC(C)C=O,CC1=CC(C)=C(C=O)C=C1,NC1=CC(C=O)=CC=C1,COC1=CC=C(CC2=CC=C(O)C=C2)C=C1,CC1=CC=C(OP)C=C1,COC1=CC=C(C(C)C)C=C1,CCCC1=CC=CC=C1,CN(CC1=CC=CC=C1)C1=CC=CC=C1,CCCCNC=O,CC(=O)NC1=CC=C(C)C=C1,CCCCCCC,CP(=O)(C1=CC=CC=C1)C1=CC=CC=C1,O=CC1=CC=C(O)C=C1,CC1=CC=C(C(=O)NC2=CC=CC=C2)C=C1,CCNCC1=CC=CC=C1,CC1=CC2=C(C=C1)CNC2,CS,NCC1=CC=C(C=O)C=C1,CNC1=CC=C(O)C=C1,OC1=CC=C(O)C=C1,CP(C)O,CCCCNC(C)=O,COC1=CC=C(C(C)(C)C2=CC=CC=C2)C=C1,OPOC1=CC=CC=C1,CC1=CC=CC=C1CNC1=CC=CC=C1,CNC1=CC(C=O)=CC=C1,COC1=CC=C(O)C=C1,CCNC1=CC=C(O)C=C1,CCC(=O)O,CC(=O)C1=CC=CC=C1,CC1=CC2=C(C=C1)CN(C)C2,CC1=CC=C(C(=O)O)C=C1,CCNC1=CC(C=O)=CC=C1,CP(O)C1=CC=CC=C1,OC1=CC=CC=C1C1=CC=CC=C1,SC1=CC=CC=C1,NCCN,COC(=O)C1=CC=C(C)C=C1,CCC(=O)OC,CC1=CC(CN(C)C2=CC=CC=C2)=CC=C1,CCC1=CC=C(C)C=C1,CC1=CC(C=O)=CC(N)=C1,O=CC1=CC=C(OC2=CC=CC=C2)C=C1,CCC(C)CC,CCCCCNC(C)=O,CCCCCCNCC,CNCCN,CCNC(=O)CC,CCCC(=O)NC1=CC=CC=C1,O=S,O=CC1=CC=C(CNC2=CC=CC=C2)C=C1,O=CC1=CC=C(CO)C=C1,COCC1=CC=C(C=O)C=C1,CCC(C)C=O,CC1=CC=C(NCC2=CC=CC=C2)C=C1,CCCC(C)C,CCCCC(N)=O,O=[SH]C1=CC=CC=C1,O=CCCC=O,C1=CC2=C(C=C1)C1=C(C=CC=C1)PO2,CCCN(C)C,O=CC1=CC2=C(C=C1)CNC2,CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,O=COC1=CC=CC=C1,CCP,CC1=CC2=C(C=C1)CN(C1=CC=CC=C1)C2,COC1=CC(C)=CC=C1,CN1CC2=C(C=C(C=O)C=C2)C1,C1=CC=C(OPOC2=CC=CC=C2)C=C1,CCC1=CC=C(OC2=CC=CC=C2)C=C1,NC1=CC=C(OC2=CC=CC=C2)C=C1,NP,CCCNC(=O)CC,CCCCCCNC(C)=O,CCCNCCC,CC1=CC(CO)=CC=C1,CNCCNC,CCOP,CC1=CC=C(OC2=CC=C(C)C=C2)C=C1,CCC1=CC=C(OP)C=C1,CNC1=CC(C)=CC(C=O)=C1,CCCCO,NC1=CC=C(C=O)C=C1,OC1=C(P)C=CC=C1,C=C,CNC1=CC=C(OC2=CC=CC=C2)C=C1,OC1=C(PC2=CC=CC=C2)C=CC=C1,COC1=CC=C(OC)C=C1,COCC1=CC(C)=CC=C1,CCC(C)C1=CC=CC=C1,COC1=C(C)C=CC=C1,CCOC(=O)CC,CCCOC=O,POC1=CC=C(CC2=CC=CC=C2)C=C1,CC(C)CN,CC1=CC=C(OC2=CC=C(C=O)C=C2)C=C1,CNCC(C)C,CCN(CC)CC,OCCOC1=CC=CC=C1,O=CC1=CC2=C(C=C1)CN(C1=CC=CC=C1)C2,COC1=CC=C(CC2=CC=C(OC)C=C2)C=C1,CCCC(C)CC,CCC1=CC(C)=CC=C1,CNC(=O)C(C)C,CC(C)C(N)=O,CCOC1=CC=C(O)C=C1,O=CC1=CC(CO)=CC=C1,CC(C)C1=CC=C(OP)C=C1,CC1=CC=C(CC2=CC=CC=C2)C=C1,CCCCOC,CCOCC1=CC(C)=CC=C1,CCCCCNCCC,CCCNCC1=CC=CC=C1,O=C(C1=CC=CC=C1)C1=CC=CC=C1,COCC1=CC(C=O)=CC=C1,CCCCC1=CC=CC=C1,CNCCC(C)C,CC(C)CCN,C=CCC,CCCNC1=CC(C)=CC=C1,C1=CC=NC=C1,O=CCCC1=CC=CC=C1,CC1=CC(NCC2=CC=CC=C2)=CC=C1,CCPC,CC1=CC=C(OPO)C=C1,CNC(=O)CC(C)C,CCCCCNC(=O)CC,NCCC1=CC=CC=C1,NC(=O)CCC=O,CCCNC(=O)C1=CC=CC=C1,CNC(=O)CCC=O,C1CCCCC1,CCC(C)CNC,CCC(C)C(N)=O,C=N,CNC1=CC=C(C=O)C=C1,COPOC1=CC=C(C)C=C1,CCOCC1=CC(C=O)=CC=C1,CCCCC(=O)NCC,CCCCCNC(=O)CCC,CNCCC1=CC=CC=C1,OC1=CC(PC2=CC=CC=C2)=CC=C1,OC1=CC(P)=CC=C1,OPC1=CC=CC=C1O,CCCCN(C)C,CCCCCC1=CC=CC=C1,NCCCCCC=O,CC1=CC(CC2=CC=CC=C2)=CC=C1,NCCCCCCN,CC1=C(OC2=CC=CC=C2)C=CC=C1,CCCP,COCCOC,CC1=CC(COCCO)=CC=C1,O=CC1=CC=C(COCCO)C=C1,CCCCCNC1=CC=CC=C1,O=CCC1=CC=CC=C1,O=CCCCCC=O,CNCC1=CC=C(OC2=CC=CC=C2)C=C1,NCC1=CC=C(OC2=CC=CC=C2)C=C1,COCCOC=O,COCCOC1=CC=CC=C1,CCCCCCCCC,CC(C)CO,CC(CC=O)C(N)=O,CNC(=O)C(C)CC=O,CC1=CC=C(Br)C=C1,CCCPC1=CC=CC=C1,NC1=CC(CO)=CC=C1,CC1=CC=C(OC=O)C=C1,CC1=CC=C(NCC2=CC(C)=CC=C2)C=C1,CCC1=CC=C(C=O)C=C1,CCOCCOC,O=CC1=CC(COCCO)=CC=C1,CC1CCCCC1,OCCCO,CCOCCOC1=CC=CC=C1,CCCCNC(=O)CCCC,CNC(=O)CCCCC=O,CCCCCCNC(=O)CC,CC1=CC=C(P)C=C1,O=COCCOC1=CC=CC=C1,CCC(C1=CC=CC=C1)C1=CC=CC=C1,O=CC1=CC(NCC2=CC=CC=C2)=CC=C1,O=S(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,O=CC1=CC(O)=CC=C1,CCC(C=O)CC,CC(C)CCC=O,CCC1=CC(O)=CC=C1,O=COC1=CC=C(CC2=CC=CC=C2)C=C1,CCCC(=O)O,OPOC1=CC=C(CC2=CC=CC=C2)C=C1,O=CCCPC1=CC=CC=C1,C1=CC=C(COCCOC2=CC=CC=C2)C=C1,CCCC(C)C=O,CCCCCCCNC=O,C=CCCCC,CPC1=CC(N)=CC=C1,O=CNCCC1=CC=CC=C1,CC(C)CCNC1=CC=CC=C1,CC1=CC(OC2=CC=CC=C2)=CC=C1,CC1=CC=CC=N1,OC1=CC=C(OC2=CC=CC=C2)C=C1,O=C1CCC(=O)N1,C1=NC=NC=N1,CN1C(=O)CCC1=O,CCC(C)CC=O,CCC1=CC(CN)=CC=C1,CC(C1=CC=CC=C1)C1=CC=C(OPO)C=C1,CCC1=CC=C(N)C=C1,CC1=CC=C(C(=O)C2=CC=CC=C2)C=C1,CC1=CC=C(OC2=C(C)C=CC=C2)C=C1,CCCCNCC1=CC=CC=C1,CCNC1=CC=C(C=O)C=C1,NCN,CCC(C)CCN,CCCCCN(C)C,CCCCCC(=O)NCCCC,CCC(C=O)CC=O,COPOC1=CC=C(C(C)C)C=C1,CCCCCNC(=O)CCCC,CCCCCCNC(=O)CCC,O=CC1=CC=C(CC2=CC=CC=C2)C=C1,CNC1=CC=C(N)C=C1,CCCCCNCCCCC,CNC1=CC=CC(CO)=C1,O=CNC1=CC=C(C=O)C=C1,CCCOCC1=CC=CC=C1,CCCCCCCNCC,CCCCCCCC(N)=O,OCCOC1=CC=C(O)C=C1,CCOCCCO,OCCCCO,CC1=CC=C(CNC2=CC=C(C)C=C2)C=C1,CCCCCCCCNCC,CCNCCCCCC=O,CCCN(CC)CC,CCCOCCC,CCCCNC(=O)C1=CC=CC=C1,O=COCCCO,CC1=CC=C(NC(=O)C2=CC=C(C)C=C2)C=C1,NC(=O)CC1=CC=CC=C1,NCNC=O,CC1=CC=C(N2CC3=C(C=CC=C3)C2=O)C=C1,C=NC1=CC=CC=C1,CCCCCCC1=CC=CC=C1,CCCCCCNCC1=CC=CC=C1,C1=CC=C(CCNC2=CC=CC=C2)C=C1,CCCCCNCC1=CC=CC=C1,O=CCC=O,CCCC1=CC(C)=CC=C1,C1=CNC=N1,CC1=CC(P)=CC=C1,CCCOC(=O)CC,O=COC1=CC=C(O)C=C1,CC1=CC(CNC2=CC(C)=CC=C2)=CC=C1,CCCCOC=O,CCC1=CC=C(CC)C=C1,CC(C)CCCN,CNCC1=CC(CC2=CC=CC=C2)=CC=C1,CC1=CC(PC2=CC=CC=C2)=CC=C1,CC1=CC(N2CC3=C(C=CC=C3)C2=O)=CC=C1,NCCCC1=CC=CC=C1,CC1CCC(C)CC1,OCC1=CC(NCC2=CC=CC=C2)=CC=C1,NCCCCCN,CCCC(=O)OCC,CC1=CC=C(CNC2=CC(C)=CC=C2)C=C1,NCC1=CC=C(CNC2=CC=CC=C2)C=C1,NC1=C(O)C=CC=C1,C1=CC=C(CCCNC2=CC=CC=C2)C=C1,CC1=CC=C(NCC2=CC=C(C=O)C=C2)C=C1,NCC1=CC=C(CN)C=C1,CCCCCCCCCCC,CCCCCCCN(C)C,CCC(C)CCNC1=CC=CC=C1,CNC1=CC(PC2=CC(N)=CC=C2)=CC=C1,NCC1=CC(C(N)=O)=CC=C1,NCC1=CC=C(C(N)=O)C=C1,O=C1CCCN1C1=CC=CC=C1,CCCNC1=CC=C(C)C=C1,CNC1=C(O)C=CC=C1,CCCCCCNC(=O)C1=CC=CC=C1,COC1=CC=C(SC2=CC=C(O)C=C2)C=C1,NCC1=CC(CNC2=CC=CC=C2)=CC=C1,NC(=O)C1=CC=C(CNC2=CC=CC=C2)C=C1,CCCCCNC(=O)C1=CC=CC=C1,NC1=CC(PC2=CC(N)=CC=C2)=CC=C1,CCC(C)CCC=O,CCCC(C=O)CC=O,CCCCOCCC,O=CC1=CC(CC2=CC=CC=C2)=CC=C1,NCNCC1=CC=CC=C1,CCOC1=CC=C(OCCO)C=C1,O=CC1=CC=C(NCC2=CC=CC=C2)C=C1,CC(C=O)C=O,O=COCCCCO,CCCCP,C1=CC=C(C2=CC=NC=C2)C=C1,CCNCCC(C)C,CCCCCCCNCCC,CCCCCCCCCCCC,CCCCNCCCCCC=O,CCNC1=NC=NC=N1,CCNCC(C)C,COC1=CC=C(S(=O)C2=CC=CC=C2)C=C1,O=CC1=CC=C(C(=O)C2=CC=CC=C2)C=C1,COC1=CC=C(OC2=CC=CC=C2)C=C1,CCCCCO,O=CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1,O=CC1=CC(N2CC3=C(C=CC=C3)C2)=CC=C1,CCCCPC1=CC=CC=C1,CCNCC1=CC(C)=CC=C1,CCNC(=O)CC(C)C,CCCCCCCNC1=CC=CC=C1,CCCC(=O)NCCCCCN,CC1CCCC(C)C1,CC1=CC(C)=C(O)C=C1,CCC1=CC=CC(CN(C)C2=CC=CC=C2)=C1,N=CC1=CC=C(O)C=C1,*,CC1=CC=C(CNC2=CC(C=O)=CC=C2)C=C1,CC1=CC(CNC2=CC(C=O)=CC=C2)=CC=C1,CC1=CC(N2CC3=C(C=C(C)C=C3)C2)=CC=C1,CC1=CC(PC2=CC=CC(C)=C2)=CC=C1,CCCNCCC(C)C,CCCCNC(=O)CC(C)C,CC1CCCC(CN)C1,NCC1CCCCC1,CCC1=CC=C(CC2=CC=CC=C2)C=C1,CCC1=CC2=C(C=C1)CNC2,NC=S,CC1=CC(C=O)=CC(NCC2=CC=CC=C2)=C1,CC1=CC(C(=O)C2=CC=CC=C2)=CC=C1,C1=CC=C(CC2=CC=C3CNCC3=C2)C=C1,CCCC(=O)NCCCCCCN,CNCO,O=CCC1=CC=C(O)C=C1,S=CNC1=CC=CC=C1,CC1=CC=C(C2=CC=CC=C2)C=C1,O=C(C1=CC=CC=C1)C1=CC=C(O)C=C1,CC1=CC=C(OC2=CC=C(O)C=C2)C=C1,C1=CC2=C(C=C1)CCC2,PC1=CC=C(C2=CC=NC=C2)C=C1,CCCCCCCC(=O)NCCC,CCCCCCCNCCCC,CCCCCC(=O)NC1=CC=C(O)C=C1,CCCCCCCCNC1=CC=CC=C1,CNCC1=CC=CC=C1O,CCCCCCNCCCCC,O=CC1=CC(C(=O)C2=CC=CC=C2)=CC=C1,C1=CC=C(CCC2=CC=CC=C2)C=C1,CC1=CC=C(OC2=CC=CC(C)=C2)C=C1,CCCCCNC(=O)CCCCC,CNC1=CC=CC(COCCO)=C1,NC1=NC(N)=NC(N)=N1,NC1=CC=C(C2=CC=CC=N2)C=C1,CNC1=CC=C(C2=CC=CC=N2)C=C1,CCCCCNCCCCCN,OCCCOCC1=CC=CC=C1,CNCCCCCCNC,CCC1=CC(C)=C(O)C=C1,CCCOP,CCCNC1=CC(PC)=CC=C1,CCCNC1=CC(PC2=CC=CC=C2)=CC=C1,O=C1C2=C(C=CC=C2)CN1C1=C(O)C=CC=C1,CC(C)CCCNC1=CC=CC=C1,C1CCCC1,NCCC1=CC=C(O)C=C1,CCCC1=CC(O)=CC=C1,CC1=CC=C(CNC2=CC=C(C=O)C=C2)C=C1,CCC(C)CP,NCC1=CC2=C(C=C1)CN(C1=CC=CC=C1)C2,CC(CO)CO,C#CC1=CC=CC=C1,CC1=CC=C(OC2=CC=CC(C=O)=C2)C=C1,CCCCCCO,O=C(CC1=CC=CC=C1)C1=CC=CC=C1,C1=CC=C(CCNCC2=CC=CC=C2)C=C1,CCCOCCCCO,OC1=CC=C(C2=CC=CC=C2)C=C1,O=C1CC(=O)C2=C1C=CC=C2,O=C(C1=CC=CC=C1)C1=CC2=C(C=C1)CNC2,C=CCCC=O,OC1=CC=C(/C=N/C2=CC=CC=C2)C=C1,C=CC(C)C,CC(C)C1=CC=C(N)C=C1,O=CC1=CC=C(OC2=CC=C(O)C=C2)C=C1,NC(=O)CC1=CC=C(O)C=C1,C#N,CCCCOC(=O)CC,CCCCCCNCCCCCC,CCCCCNCCCCCC=O,OC1=CC=CC(C2=CC=CC=C2)=C1,CCCOCCCC=O,CCNC1=CC=CC(C2=NC=CN2)=C1,CC1=C(OC2=CC=C(C=O)C=C2)C=CC=C1,OC1=CC=C(CCNC2=CC=CC=C2)C=C1,C1=CC=C(NCC2=CC3=C(C=C2)CNC3)C=C1,CCCCCCCCCCCCC,NCCCCCCCCCCN,CC(=O)NCCCCCCCCCCN,CCNC1=CC=C(NC)C=C1,O=C1CCCN1C1=CC=C(O)C=C1,O=C1C2=C(C=CC=C2)CC1C1=CC=CC=C1,CNC1=CC=C(NC)C=C1,CCCCCCCCCCCCCCCC,CC1=C(O)C=CC(O)=C1,CCCCOCCCC,C1=CC=C(C2CC3=C(C=CC=C3)C2)C=C1,OCNC1=CC=CC=C1,C1NCC2CC3CNCC3CC12,COC1=CC=C(C2=CC=CC=C2)C=C1,CCNCCCCCCNCC,CCCCCCCCNC(=O)CCC,O=C1C2=C(C=CC=C2)CN1C1=CC(P)=CC=C1,CCCCCCCCCCNCCCC,CCC1=CC(OPO)=CC=C1,OC1=C(CNC2=CC=CC=C2)C=CC=C1,CNC(=O)C1=NC=CC=C1,CC1=CC(OPO)=CC=C1,CCCCOCCCCO,CC1=CC(OP)=CC=C1,CCCNCC1=CC=C(O)C=C1,CCNCC1=CC=C(OC2=CC=CC=C2)C=C1,CCCNCCCCCCNCC,CCCCNCCCCCCNCCC,CCCNCCCCCCNCCC,CCCCCCCCCC(=O)NCCC,CCC(CN)N1CCCC1=O,NCCN1CCCC1=O,C=NC1=CC(C=O)=CC(C)=C1,O=C1C2CCCCC2CN1C1=CC=CC=C1,C1=COC=N1,CC1=CC=C(O)C(N)=C1,OCC1=CC2=C(C=C1)CNC2,NCCCCCCNCCCCCC=O,CCCCOCC1=CC=CC=C1,OC1=CC=C(O)C(C2=CC=CC=C2)=C1,O=C1C2=C(C=CC=C2)C(=O)C1C1=CC=CC=C1,CCS,CCCC(=O)NC1=CC(PC)=CC=C1,NC1=CC=C(NC=S)C=C1,CCP(C1=CC=CC=C1)C1=CC=CC=C1,CNC1=CC=C(NC=S)C=C1
6.19802,1.019802,5.019802,0.02970297,1.009901,0.01980198,0.0,1.009901,4.0,1.019802,1.029703,0.0,0.0,0.01980198,1.019802,0.00990099,0.01980198,0.00990099,0.00990099,0.00990099,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.00990099,0.0,0.990099,0.01980198,0.0,0.0,3.0,0.00990099,0.0,0.00990099,0.01980198,0.0,0.00990099,0.0,0.00990099,0.00990099,0.01980198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009901,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980198,0.0,0.00990099,0.0,0.00990099,0.990099,0.0,0.0,0.00990099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.00990099,0.0,0.0,0.0,0.00990099,1.009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.00990099,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980198,1.009901,0.00990099,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.990099,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980198,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980198,0.0,0.0,0.00990099,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990099,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
