combination_id,freq_threshold,var_threshold,mi_threshold,corr_threshold,feature_count,performance
510,0.1,0.001,50,0.8,28,0.5436212974299931
511,0.1,0.001,50,0.85,41,0.5861420383501045
512,0.1,0.001,50,0.9,55,0.6365922323922222
513,0.1,0.001,50,0.95,81,0.6464037457836944
514,0.1,0.001,50,0.98,118,0.6577827908773337
515,0.1,0.001,60,0.8,26,0.5536018214119085
516,0.1,0.001,60,0.85,35,0.5923755317976516
517,0.1,0.001,60,0.9,48,0.6410401600319232
518,0.1,0.001,60,0.95,73,0.6677562515731816
519,0.1,0.001,60,0.98,102,0.649884925321486
520,0.1,0.001,70,0.8,22,0.5379891731289289
521,0.1,0.001,70,0.85,33,0.603345881387326
522,0.1,0.001,70,0.9,42,0.6435366027705257
523,0.1,0.001,70,0.95,62,0.6554417130453173
524,0.1,0.001,70,0.98,86,0.6395506584562376
525,0.1,0.005,30,0.8,35,0.6012099130132009
526,0.1,0.005,30,0.85,51,0.6466006864372349
527,0.1,0.005,30,0.9,67,0.6611816200344284
528,0.1,0.005,30,0.95,102,0.6709408709985929
529,0.1,0.005,30,0.98,148,0.6640138208621658
530,0.1,0.005,40,0.8,30,0.5851285778928373
531,0.1,0.005,40,0.85,45,0.6224720148635926
532,0.1,0.005,40,0.9,59,0.6443108149490875
533,0.1,0.005,40,0.95,90,0.6496110851448738
534,0.1,0.005,40,0.98,131,0.6639043671363609
535,0.1,0.005,50,0.8,25,0.5178883875811547
536,0.1,0.005,50,0.85,37,0.5973709256462744
537,0.1,0.005,50,0.9,51,0.6389881858367105
538,0.1,0.005,50,0.95,76,0.6561833369876882
539,0.1,0.005,50,0.98,111,0.659193686439064
540,0.1,0.005,60,0.8,24,0.561347098046255
541,0.1,0.005,60,0.85,34,0.6051882418932676
542,0.1,0.005,60,0.9,45,0.6459328976720219
543,0.1,0.005,60,0.95,68,0.6525034000816617
544,0.1,0.005,60,0.98,96,0.6460203596253693
545,0.1,0.005,70,0.8,22,0.5414776028136018
546,0.1,0.005,70,0.85,33,0.6030828689213514
547,0.1,0.005,70,0.9,41,0.6174189114452733
548,0.1,0.005,70,0.95,60,0.6480038321736448
549,0.1,0.005,70,0.98,82,0.6324034629481889
550,0.1,0.01,30,0.8,35,0.6012099130132009
551,0.1,0.01,30,0.85,51,0.6466006864372349
552,0.1,0.01,30,0.9,67,0.6611816200344284
553,0.1,0.01,30,0.95,102,0.6709408709985929
554,0.1,0.01,30,0.98,148,0.6640138208621658
555,0.1,0.01,40,0.8,30,0.5851285778928373
556,0.1,0.01,40,0.85,45,0.6224720148635926
557,0.1,0.01,40,0.9,59,0.6443108149490875
558,0.1,0.01,40,0.95,90,0.6496110851448738
559,0.1,0.01,40,0.98,131,0.6639043671363609
560,0.1,0.01,50,0.8,25,0.5178883875811547
561,0.1,0.01,50,0.85,37,0.5973709256462744
562,0.1,0.01,50,0.9,51,0.6389881858367105
563,0.1,0.01,50,0.95,76,0.6561833369876882
564,0.1,0.01,50,0.98,111,0.659193686439064
565,0.1,0.01,60,0.8,24,0.561347098046255
566,0.1,0.01,60,0.85,34,0.6051882418932676
567,0.1,0.01,60,0.9,45,0.6459328976720219
568,0.1,0.01,60,0.95,68,0.6525034000816617
569,0.1,0.01,60,0.98,96,0.6460203596253693
570,0.1,0.01,70,0.8,22,0.5414776028136018
571,0.1,0.01,70,0.85,33,0.6030828689213514
572,0.1,0.01,70,0.9,41,0.6174189114452733
573,0.1,0.01,70,0.95,60,0.6480038321736448
574,0.1,0.01,70,0.98,82,0.6324034629481889
575,0.1,0.02,30,0.8,34,0.6123555323151711
576,0.1,0.02,30,0.85,49,0.6475616820085669
577,0.1,0.02,30,0.9,65,0.6304880277867759
578,0.1,0.02,30,0.95,99,0.6522983467163275
579,0.1,0.02,30,0.98,145,0.6651037017668286
580,0.1,0.02,40,0.8,30,0.5769697796799965
581,0.1,0.02,40,0.85,41,0.602495009128855
582,0.1,0.02,40,0.9,56,0.6436766598586546
583,0.1,0.02,40,0.95,85,0.6511900644005199
584,0.1,0.02,40,0.98,126,0.6564376555860217
585,0.1,0.02,50,0.8,25,0.5178883875811547
586,0.1,0.02,50,0.85,37,0.5973709256462744
587,0.1,0.02,50,0.9,52,0.6456370797187162
588,0.1,0.02,50,0.95,77,0.6538858710536599
589,0.1,0.02,50,0.98,111,0.6555557067913298
590,0.1,0.02,60,0.8,24,0.5506570602926949
591,0.1,0.02,60,0.85,34,0.598116011807892
592,0.1,0.02,60,0.9,47,0.6291595950124929
593,0.1,0.02,60,0.95,69,0.6611877627592759
594,0.1,0.02,60,0.98,96,0.6397911638276037
595,0.1,0.02,70,0.8,21,0.5393770514296248
596,0.1,0.02,70,0.85,30,0.5856171277527038
597,0.1,0.02,70,0.9,39,0.6298957894093965
598,0.1,0.02,70,0.95,59,0.6454924796290717
599,0.1,0.02,70,0.98,81,0.6447701179380405
600,0.1,0.05,30,0.8,32,0.589212093893962
601,0.1,0.05,30,0.85,47,0.6191537990870858
602,0.1,0.05,30,0.9,63,0.6483358162804885
603,0.1,0.05,30,0.95,98,0.6518660803027825
604,0.1,0.05,30,0.98,142,0.6537465658076842
605,0.1,0.05,40,0.8,29,0.5483250131442888
606,0.1,0.05,40,0.85,41,0.6085759170420002
607,0.1,0.05,40,0.9,56,0.6311730616960685
608,0.1,0.05,40,0.95,82,0.64766948973069
609,0.1,0.05,40,0.98,121,0.6408868597409986
610,0.1,0.05,50,0.8,25,0.5178883875811547
611,0.1,0.05,50,0.85,36,0.5908714678313001
612,0.1,0.05,50,0.9,50,0.6377362192604773
613,0.1,0.05,50,0.95,75,0.6429562014382586
614,0.1,0.05,50,0.98,109,0.6503573307839382
615,0.1,0.05,60,0.8,24,0.5525701254726687
616,0.1,0.05,60,0.85,34,0.5923848277438459
617,0.1,0.05,60,0.9,45,0.6273775598084335
618,0.1,0.05,60,0.95,67,0.6518952181115489
619,0.1,0.05,60,0.98,93,0.6432698980800027
620,0.1,0.05,70,0.8,21,0.4943292622084883
621,0.1,0.05,70,0.85,31,0.599439440771377
622,0.1,0.05,70,0.9,40,0.6134503624170458
623,0.1,0.05,70,0.95,59,0.6357243076141776
624,0.1,0.05,70,0.98,80,0.6248454531837341
625,0.15,0.001,30,0.8,23,0.5372104440632121
626,0.15,0.001,30,0.85,35,0.6034788918531926
627,0.15,0.001,30,0.9,46,0.6354767155225272
628,0.15,0.001,30,0.95,70,0.6429220130022201
629,0.15,0.001,30,0.98,100,0.6414132015009848
630,0.15,0.001,40,0.8,22,0.552974031356553
631,0.15,0.001,40,0.85,33,0.5936445825178661
632,0.15,0.001,40,0.9,43,0.6417158556586255
633,0.15,0.001,40,0.95,64,0.6474217806863101
634,0.15,0.001,40,0.98,89,0.6508085680414541
635,0.15,0.001,50,0.8,21,0.5476665276096953
636,0.15,0.001,50,0.85,32,0.6038812864329829
637,0.15,0.001,50,0.9,40,0.6266943702179166
638,0.15,0.001,50,0.95,58,0.6323947473836677
639,0.15,0.001,50,0.98,80,0.6358589020521761
640,0.15,0.001,60,0.8,17,0.5326758757625173
641,0.15,0.001,60,0.85,27,0.5994608069578576
642,0.15,0.001,60,0.9,33,0.6057155495512555
643,0.15,0.001,60,0.95,46,0.6368669853546967
644,0.15,0.001,60,0.98,67,0.6412128627018503
645,0.15,0.001,70,0.8,14,0.5187915676133409
646,0.15,0.001,70,0.85,19,0.5744633112766373
647,0.15,0.001,70,0.9,23,0.5853192813073959
648,0.15,0.001,70,0.95,33,0.6181530310032173
649,0.15,0.001,70,0.98,47,0.6229123027813201
650,0.15,0.005,30,0.8,23,0.5372104440632121
651,0.15,0.005,30,0.85,35,0.6034788918531926
652,0.15,0.005,30,0.9,46,0.6354767155225272
653,0.15,0.005,30,0.95,70,0.6429220130022201
654,0.15,0.005,30,0.98,100,0.6414132015009848
655,0.15,0.005,40,0.8,22,0.552974031356553
656,0.15,0.005,40,0.85,33,0.5936445825178661
657,0.15,0.005,40,0.9,43,0.6417158556586255
658,0.15,0.005,40,0.95,64,0.6474217806863101
659,0.15,0.005,40,0.98,89,0.6508085680414541
660,0.15,0.005,50,0.8,21,0.5476665276096953
661,0.15,0.005,50,0.85,32,0.6038812864329829
662,0.15,0.005,50,0.9,40,0.6266943702179166
663,0.15,0.005,50,0.95,58,0.6323947473836677
664,0.15,0.005,50,0.98,80,0.6358589020521761
665,0.15,0.005,60,0.8,17,0.5326758757625173
666,0.15,0.005,60,0.85,27,0.5994608069578576
667,0.15,0.005,60,0.9,33,0.6057155495512555
668,0.15,0.005,60,0.95,46,0.6368669853546967
669,0.15,0.005,60,0.98,67,0.6412128627018503
670,0.15,0.005,70,0.8,14,0.5187915676133409
671,0.15,0.005,70,0.85,19,0.5744633112766373
672,0.15,0.005,70,0.9,23,0.5853192813073959
673,0.15,0.005,70,0.95,33,0.6181530310032173
674,0.15,0.005,70,0.98,47,0.6229123027813201
675,0.15,0.01,30,0.8,23,0.5372104440632121
676,0.15,0.01,30,0.85,35,0.6034788918531926
677,0.15,0.01,30,0.9,46,0.6354767155225272
678,0.15,0.01,30,0.95,70,0.6429220130022201
679,0.15,0.01,30,0.98,100,0.6414132015009848
680,0.15,0.01,40,0.8,22,0.552974031356553
681,0.15,0.01,40,0.85,33,0.5936445825178661
682,0.15,0.01,40,0.9,43,0.6417158556586255
683,0.15,0.01,40,0.95,64,0.6474217806863101
684,0.15,0.01,40,0.98,89,0.6508085680414541
685,0.15,0.01,50,0.8,21,0.5476665276096953
686,0.15,0.01,50,0.85,32,0.6038812864329829
687,0.15,0.01,50,0.9,40,0.6266943702179166
688,0.15,0.01,50,0.95,58,0.6323947473836677
689,0.15,0.01,50,0.98,80,0.6358589020521761
690,0.15,0.01,60,0.8,17,0.5326758757625173
691,0.15,0.01,60,0.85,27,0.5994608069578576
692,0.15,0.01,60,0.9,33,0.6057155495512555
693,0.15,0.01,60,0.95,46,0.6368669853546967
694,0.15,0.01,60,0.98,67,0.6412128627018503
695,0.15,0.01,70,0.8,14,0.5187915676133409
696,0.15,0.01,70,0.85,19,0.5744633112766373
697,0.15,0.01,70,0.9,23,0.5853192813073959
698,0.15,0.01,70,0.95,33,0.6181530310032173
699,0.15,0.01,70,0.98,47,0.6229123027813201
700,0.15,0.02,30,0.8,25,0.5669145925959529
701,0.15,0.02,30,0.85,37,0.6055970992793505
702,0.15,0.02,30,0.9,47,0.631516753976227
703,0.15,0.02,30,0.95,71,0.6360581293402556
704,0.15,0.02,30,0.98,99,0.6508685853295754
705,0.15,0.02,40,0.8,22,0.5279692253134023
706,0.15,0.02,40,0.85,34,0.5834004946867443
707,0.15,0.02,40,0.9,43,0.6440163411820723
708,0.15,0.02,40,0.95,63,0.6360597808230584
709,0.15,0.02,40,0.98,87,0.6426490044193235
710,0.15,0.02,50,0.8,20,0.5409219294586249
711,0.15,0.02,50,0.85,31,0.5900929372181821
712,0.15,0.02,50,0.9,39,0.6055727252425946
713,0.15,0.02,50,0.95,58,0.6415387485694147
714,0.15,0.02,50,0.98,80,0.6464227911923496
715,0.15,0.02,60,0.8,16,0.5264152297312262
716,0.15,0.02,60,0.85,26,0.5997338554445513
717,0.15,0.02,60,0.9,32,0.6196265274807548
718,0.15,0.02,60,0.95,45,0.6412646049851343
719,0.15,0.02,60,0.98,65,0.6438881483435355
720,0.15,0.02,70,0.8,14,0.5187915676133409
721,0.15,0.02,70,0.85,19,0.5744633112766373
722,0.15,0.02,70,0.9,23,0.5853192813073959
723,0.15,0.02,70,0.95,32,0.6181877985590883
724,0.15,0.02,70,0.98,46,0.6231385510705938
725,0.15,0.05,30,0.8,23,0.5372104440632121
726,0.15,0.05,30,0.85,35,0.6034788918531926
727,0.15,0.05,30,0.9,45,0.6365261953781691
728,0.15,0.05,30,0.95,69,0.6405103936947014
729,0.15,0.05,30,0.98,97,0.6458558039331359
730,0.15,0.05,40,0.8,21,0.5243061892665308
731,0.15,0.05,40,0.85,31,0.5949335760017076
732,0.15,0.05,40,0.9,40,0.6469174334819623
733,0.15,0.05,40,0.95,60,0.6380107951199645
734,0.15,0.05,40,0.98,84,0.6505949770609779
735,0.15,0.05,50,0.8,19,0.5434994738761622
736,0.15,0.05,50,0.85,29,0.5960539401509253
737,0.15,0.05,50,0.9,38,0.6217500555103928
738,0.15,0.05,50,0.95,56,0.6391218218050261
739,0.15,0.05,50,0.98,77,0.6377200371032457
740,0.15,0.05,60,0.8,16,0.5142409782914686
741,0.15,0.05,60,0.85,26,0.5644404773206873
742,0.15,0.05,60,0.9,31,0.5864397339435536
743,0.15,0.05,60,0.95,45,0.6072962564805635
744,0.15,0.05,60,0.98,63,0.6245837154815728
745,0.15,0.05,70,0.8,14,0.5187915676133409
746,0.15,0.05,70,0.85,19,0.5494860992703596
747,0.15,0.05,70,0.9,23,0.5883998544525283
748,0.15,0.05,70,0.95,32,0.6211311926433754
749,0.15,0.05,70,0.98,45,0.6202381042040259
