smiles,umap_1,umap_2,selected,random_state,n_neighbors,min_dist,metric,initialization,scaling
CC1=CC=CC=C1CN,23.944939,2.172644,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC=C1C(N)=O,6.141765,12.410818,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=CC=C1C=O,6.0558624,12.498279,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC2=C(C=C1)CNC2,23.797894,2.3857388,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
C1=CC=C2CNCC2=C1,23.941843,2.4332845,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C1NCC2=C1C=CC=C2,6.121864,12.422054,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C1NCC2=CC=CC=C12,6.2236547,12.536757,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN(C)CC1=CC=CC=C1,14.262332,0.81477827,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(=O)OCCO,11.943811,9.859239,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC=CC=C1C=O,23.803425,2.3245919,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C1NC(=O)C2=C1C=CC=C2,23.784826,2.3616762,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=C1NC(=O)C2=CC=CC=C12,23.737257,2.380406,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,3.0515878,5.8136535,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCO,8.275019,-16.33562,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](C1=CC=CC=C1)C1=CC=CC=C1,10.839822,1.4479991,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=C(O)C=CC=C1,23.045319,9.452121,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC=C1O,22.89837,9.328189,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OPC1=CC=CC=C1,5.7672963,17.742588,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(CNC2=CC=CC=C2)=CC=C1,3.8632264,11.245122,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=CC(CNC2=CC=CC=C2)=C1,4.063932,11.349973,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCCCNC,5.0574193,0.16542543,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](O)C1=CC=CC=C1,5.830551,17.773075,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC=C(N)C=C1,12.43938,11.434129,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC(C)(C1=CC=CC=C1)C1=CC=C(O)C=C1,2.9761045,5.8401456,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CCC1=CC=C(OC)C=C1,3.4664378,5.215063,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
OPO,16.61223,20.013962,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
O=[PH](O)O,16.531113,19.98837,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=C(C=CC=C2)C1,14.29477,0.74313295,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=CC=CC=C2C1,14.268461,0.7123249,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=C(C=CC=C2)C1=O,6.0791087,12.551101,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1CC2=CC=CC=C2C1=O,6.025727,12.315174,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC(C=O)=CC=C1,-2.866955,-2.6341166,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNCC1=CC=CC(C=O)=C1,-2.6250556,-2.4449058,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC(C=O)=CC=C1,-4.85517,10.138286,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NCC1=CC=CC(C=O)=C1,-4.740124,10.142781,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1C(=O)C2=C(C=CC=C2)C1=O,14.31093,0.7024564,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN1C(=O)C2=CC=CC=C2C1=O,14.24594,0.7516784,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC(C=O)=CC=C1,-2.8910646,-2.6007237,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CNC(=O)C1=CC=CC(C=O)=C1,-2.8620114,-2.5215156,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC(C=O)=CC=C1,-4.905974,10.109509,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
NC(=O)C1=CC=CC(C=O)=C1,-4.82149,10.323627,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
COPC1=CC=CC=C1,6.07191,17.685932,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CN(C)C1=CC=CC=C1,12.750422,6.835932,True,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
CC1=CC(C(=O)NC2=CC=CC=C2)=CC=C1,4.125513,11.613574,False,48,5,0.8,euclidean,random,StandardScaler_per_sample_dimension
