DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,mix_content2,mix_smiles2,mix_wt2,mix_mol2,mix_content3,mix_smiles3,mix_wt3,mix_mol3,mix_content4,mix_smiles4,mix_wt4,mix_mol4,UL-94
10.1016/j.polymdegradstab.2011.01.035,copolymer,,PET-P-DOPO,O=C([Fr])C1=CC=C(C=C1)C(OCCOC2=CC(P3(C4=C(C5=C(O3)C=CC=C5)C=CC=C4)=O)=C(C=C2)OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,[Fr]C1=CC(P2(C3=C(C4=C(O2)C=CC=C4)C=CC=C3)=O)=C(C=C1)OCCO[Rb],PET,74,,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,DOPO-HQ-GE,26,,,,,,,,,,,,,,,,,,V-0
10.1007/s10965-006-0082-3,copolymer,,PC-co-ODOPB2,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4OC(OC(C=C5)=CC=C5C(C)(C6=CC=C(O[Rb])C=C6)C)=O)=C(C=C4)OC([Fr])=O,CC(C1=CC=C(OC([Fr])=O)C=C1)(C2=CC=C(O[Rb])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[Rb])=C(C=C4)OC([Fr])=O,PC,96.6,,,ODOPB,3.4,,,,,,,,,,,,,,,,,,V-0
10.1007/s10965-006-0082-3,copolymer,,PC-co-ODOPB3,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4OC(OC(C=C5)=CC=C5C(C)(C6=CC=C(O[Rb])C=C6)C)=O)=C(C=C4)OC([Fr])=O,CC(C1=CC=C(OC([Fr])=O)C=C1)(C2=CC=C(O[Rb])C=C2)C,O=P1(C2=C(C3=C(O1)C=CC=C3)C=CC=C2)C(C=C4O[Rb])=C(C=C4)OC([Fr])=O,PC,95.4,,,ODOPB,4.6,,,,,,,,,,,,,,,,,,V-0
10.1002/app.47488,copolymer,,3%TRFR/PA66,[H]N(P1(OCC2(COP(N(C3=CC=C(C=C3)C([Fr])=O)[H])(OC2)=O)CO1)=O)C(C=C4)=CC=C4C(NCCCCCCNC(CCCCC(NCCCCCCN[Rb])=O)=O)=O,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],[H]N(P1(OCC2(COP(N(C3=CC=C(C=C3)C([Fr])=O)[H])(OC2)=O)CO1)=O)C(C=C4)=CC=C4C(NCCCCCCN[Rb])=O,PA66,97,,,TRFR,3,,,,,,,,,,,,,,,,,,V-0
10.1002/app.43538,copolymer,,PA66-NENP5,O=C(NCCCCCCN[Rb])CCCCC(NCCCCCCNC(C1=CC=C(C=C1)N(C(CCP(N([H])C2=CC=C(C([Fr])=O)C=C2)(C3=CC=CC=C3)=O)=O)[H])=O)=O,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],[H]N(C(CCP(N(C1=CC=C(C=C1)C([Fr])=O)[H])(C2=CC=CC=C2)=O)=O)C(C=C3)=CC=C3C(NCCCCCCN[Rb])=O,PA66,95,,,NENP,5,,,,,,,,,,,,,,,,,,V-0
10.1002/fam.2385,copolymer,,PA66-PDPPD3,O=C(NCCCCCCNC(CCCCC(NC1=CC=C(C=C1)NP(NC2=CC=C(C=C2)P(NC3=CC=C(C=C3)P(NC4=CC=C(C=C4)P(NC5=CC=C(C=C5)P(NC6=CC=C(C=C6)N[Rb])(C7=CC=CC=C7)=O)(C8=CC=CC=C8)=O)(C9=CC=CC=C9)=O)(C%10=CC=CC=C%10)=O)(C%11=CC=CC=C%11)=O)=O)=O)CCCCC([Fr])=O,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],O=C(NC1=CC=C(NP(NC2=CC=C(P(NC3=CC=C(P(NC4=CC=C(P(NC5=CC=C(P(NC6=CC=C(N[Rb])C=C6)(C7=CC=CC=C7)=O)C=C5)(C8=CC=CC=C8)=O)C=C4)(C9=CC=CC=C9)=O)C=C3)(C%10=CC=CC=C%10)=O)C=C2)(C%11=CC=CC=C%11)=O)C=C1)CCCCC([Fr])=O,PA66,95.5,,,PDPPD,4.5,,,,,,,,,,,,,,,,,,V-0
10.1007/s12034-009-0054-4,copolymer,,FR-PA66,[Fr]C(C1=CC=C(C=C1)P(C(C=C2)=CC=C2C(NCCCCCCNC(CCCCC(NCCCCCCN[Rb])=O)=O)=O)(C3=CC=CC=C3)=O)=O,[Fr]C(C1=CC=C(C=C1)P(C(C=C2)=CC=C2C([Rb])=O)(C3=CC=CC=C3)=O)=O,O=C(NCCCCCCN[Fr])CCCCC(NCCCCCCN[Rb])=O,BCPPO,3,,OC(C1=CC=C(C=C1)P(C(C=C2)=CC=C2C(O)=O)(C3=CC=CC=C3)=O)=O,AH salt,97,,,,,,,,,,,,,,,,,,V-0
10.1002/marc.201700451,copolymer,,P(ET-co-P)80,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC=C(C#CC3=CC=CC=C3)C=C2C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=C(C1=CC=C(C=C1C(OCCO[Rb])=O)C#CC2=CC=CC=C2)[Fr],PET,,100,,PEPE,,80,,,,,,,,,,,,,,,,,V-0
10.1016/j.reactfunctpolym.2020.104631,copolymer,,MMA/HPD-15,CCOP(COP(OCCOC(C(CC(C[Rb])(C(OC)=O)C)[Fr])=O)(C1=CC=CC=C1)=O)(OCC)=O,CC(C(OC)=O)([Fr])C[Rb],O=C(OCCOP(OCP(OCC)(OCC)=O)(C1=CC=CC=C1)=O)C([Fr])C[Rb],PMMA,,85,,HPD,,15,,,,,,,,,,,,,,,,,V-0
10.1016/j.eurpolymj.2022.111174,copolymer,,MH-PPOA7-co-PET,O=C(C1=CC=C(C=C1)C(OP(O[Mg]OP([Fr])(C2=CC=CC=C2)=O)(C3=CC=CC=C3)=O)=O)OCCO[Rb],O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=P(O[Mg]OP([Fr])(C1=CC=CC=C1)=O)(C2=CC=CC=C2)O[Rb],PET,100,,,MH-PPOA,7,,,,,,,,,,,,,,,,,,V-0
10.1016/j.eurpolymj.2022.111174,copolymer,,MH-PPOA9-co-PET,O=C(C1=CC=C(C=C1)C(OP(O[Mg]OP([Fr])(C2=CC=CC=C2)=O)(C3=CC=CC=C3)=O)=O)OCCO[Rb],O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=P(O[Mg]OP([Fr])(C1=CC=CC=C1)=O)(C2=CC=CC=C2)O[Rb],PET,100,,,MH-PPOA,9,,,,,,,,,,,,,,,,,,V-0
10.1016/j.eurpolymj.2022.111174,copolymer,,MH-PPOA15-co-PET,O=C(C1=CC=C(C=C1)C(OP(O[Mg]OP([Fr])(C2=CC=CC=C2)=O)(C3=CC=CC=C3)=O)=O)OCCO[Rb],O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=P(O[Mg]OP([Fr])(C1=CC=CC=C1)=O)(C2=CC=CC=C2)O[Rb],PET,100,,,MH-PPOA,15,,,,,,,,,,,,,,,,,,V-0
10.1016/j.eurpolymj.2022.111174,copolymer,,MH-PPOA20-co-PET,O=C(C1=CC=C(C=C1)C(OP(O[Mg]OP([Fr])(C2=CC=CC=C2)=O)(C3=CC=CC=C3)=O)=O)OCCO[Rb],O=C([Fr])C1=CC=C(C(OCCO[Rb])=O)C=C1,O=P(O[Mg]OP([Fr])(C1=CC=CC=C1)=O)(C2=CC=CC=C2)O[Rb],PET,100,,,MH-PPOA,20,,,,,,,,,,,,,,,,,,V-0
10.1007/s10924-022-02466-6,copolymer,,PA56-1.0DDP,O=C(CCCCC(=O)NCCCCCNC(=O)CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)[Fr])NCCCCCN[Rb],O=C(CCCCC(NCCCCCN[Rb])=O)[Fr],O=C(NCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,PA56,,100,,,,1,,,,,,,,,,,,,,,,,V-0
10.1007/s10924-022-02466-6,copolymer,,PA56-1.2DDP,O=C(CCCCC(=O)NCCCCCNC(=O)CC(CP1(=O)OC2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)[Fr])NCCCCCN[Rb],O=C(CCCCC(NCCCCCN[Rb])=O)[Fr],O=C(NCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O,PA56,,100,,,,1.2,,,,,,,,,,,,,,,,,V-0
10.1021/acsomega.3c06235,copolymer,,PS148-b-PFAA-DOPO32,O=C(OCP1(=O)OC2=C(C=CC=C2)C2=CC=CC=C21)C([Fr])CC(C[Rb])C1=CC=CC=C1,[Rb]CC([Fr])C1=CC=CC=C1,O=C(OCP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O)C([Fr])C[Rb],PS,,1,,FAA-DOPO,,50,,,,,,,,,,,,,,,,,V-0
10.1021/acsomega.3c06235,copolymer,,PS148-b-PFAA-DOPO50,O=C(OCP1(=O)OC2=C(C=CC=C2)C2=CC=CC=C21)C([Fr])CC(C[Rb])C1=CC=CC=C1,[Rb]CC([Fr])C1=CC=CC=C1,O=C(OCP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O)C([Fr])C[Rb],PS,,1,,FAA-DOPO,,100,,,,,,,,,,,,,,,,,V-0
10.1021/acsomega.3c06235,copolymer,,PS148-b-PFAA-DOPO80,O=C(OCP1(=O)OC2=C(C=CC=C2)C2=CC=CC=C21)C([Fr])CC(C[Rb])C1=CC=CC=C1,[Rb]CC([Fr])C1=CC=CC=C1,O=C(OCP1(OC2=C(C3=C1C=CC=C3)C=CC=C2)=O)C([Fr])C[Rb],PS,,1,,FAA-DOPO,,200,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymdegradstab.2006.04.032,copolymer,,PMMA20,COC(C(C)(CC([Fr])(C(OCCOP(O)(OC1=CC=CC=C1)=O)=O)C)C[Rb])=O,CC(C(OC)=O)([Fr])C[Rb],CC(C(OCCOP(O)(OC1=CC=CC=C1)=O)=O)([Fr])C[Rb],PMMA,80,,,MEPP,20,,,,,,,,,,,,,,,,,,V-0
10.1039/D0RA07822K,copolymer,,FRPA66-6,O=C([Fr])CCP(=O)(OCCOC(=O)CCCCC(=O)NCCCCCCNC(=O)CCCCC(=O)NCCCCCCN[Rb])C1=CC=CC=C1,O=C(CCCCC([Fr])=O)NCCCCCCN[Rb],O=C(NCCCCCCN[Rb])CCCCC(OCCOP(CCC([Fr])=O)(C1=CC=CC=C1)=O)=O,PA66,94,,,CPPOA,6,,,,,,,,,,,,,,,,,,V-0
10.1016/j.cclet.2022.06.038,copolymer,,N-BPA,CC(C1=CC=C(C=C1)OC(C2=CC=C(C=C2)C([Fr])=O)=O)(C3=CC=C(C=C3)OC(C4=CC5=C(C=C(C=C5)O[Rb])C=C4)=O)C,CC(=O)OC1=CC=C(C(C)(C)C2=CCC(OC(C)=O)C=C2)C=C1,CC(C1=CC=C(C=C1)OC(C2=CC=C(C=C2)C([Fr])=O)=O)(C3=CC=C(C=C3)O[Rb])C,ANA,,60,,BPAOAcTA,,20,,,,,,,,,,,,,,,,,V-0
10.1016/S0141-3910(00)00138-5,copolymer,,MMA-DEMMP10,CCOP(COC(C([Fr])(CC(C(OC)=O)(C)C[Rb])C)=O)(OCC)=O,CC(C(OC)=O)([Fr])C[Rb],CC(C(OCP(OCC)(OCC)=O)=O)([Fr])C[Rb],PMMA,,90,,DEMMP,,10,,,,,,,,,,,,,,,,,V-0
10.1016/S0141-3910(00)00138-5,copolymer,,MMA-DEMMP15,CCOP(COC(C([Fr])(CC(C(OC)=O)(C)C[Rb])C)=O)(OCC)=O,CC(C(OC)=O)([Fr])C[Rb],CC(C(OCP(OCC)(OCC)=O)=O)([Fr])C[Rb],PMMA,,85,,DEMMP,,15,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymdegradstab.2020.109310,copolymer,,PENT5/5,CC(C)(CO[Rb])COC(=O)CCP(=O)(OCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1)C1=CC=CC=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,CC(CO[Rb])(COC(CCP([Fr])(C1=CC=CC=C1)=O)=O)C,PET,95,,,HPPA,5,,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymdegradstab.2020.109310,copolymer,,PENT15/0,O=C(CCP(=O)(OCCOC(=O)C1=CC=C(C(=O)[Fr])C=C1)C1=CC=CC=C1)OCCO[Rb],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(OCCO[Rb])CCP([Fr])(C1=CC=CC=C1)=O,PET,85,,,HPPA,15,,,,,,,,,,,,,,,,,,V-0
10.1016/j.cej.2017.12.047,copolymer,,BA10PET,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC(C(=O)OCCO[Rb])=CC(/N=C/C3=CC=CC=C3)=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC(C(=O)OCCO[Rb])=CC(/N=C/C2=CC=CC=C2)=C1,PET,,100,,BA,,7.7,,,,,,,,,,,,,,,,,V-0
10.1016/j.cej.2017.12.047,copolymer,,BA15PET,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC(C(=O)OCCO[Rb])=CC(/N=C/C3=CC=CC=C3)=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC(C(=O)OCCO[Rb])=CC(/N=C/C2=CC=CC=C2)=C1,PET,,100,,BA,,11.1,,,,,,,,,,,,,,,,,V-0
10.1039/C9TA04187G,copolymer,,P(ET-co-PN)15,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC(C(=O)OCCO[Rb])=CC(N3C(=O)C4=CC=C(C#CC5=CC=CC=C5)C=C4C3=O)=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC(C(=O)OCCO[Rb])=CC(N2C(=O)C3=CC=C(C#CC4=CC=CC=C4)C=C3C2=O)=C1,PET,,100,,PEPN,,15,,,,,,,,,,,,,,,,,V-0
10.1039/C9TA04187G,copolymer,,P(ET-co-PN)20,O=C([Fr])C1=CC=C(C(=O)OCCOC(=O)C2=CC(C(=O)OCCO[Rb])=CC(N3C(=O)C4=CC=C(C#CC5=CC=CC=C5)C=C4C3=O)=C2)C=C1,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC(C(=O)OCCO[Rb])=CC(N2C(=O)C3=CC=C(C#CC4=CC=CC=C4)C=C3C2=O)=C1,PET,,100,,PEPN,,20,,,,,,,,,,,,,,,,,V-0
10.1016/j.compositesb.2021.109109,copolymer,,PET-co-pHPI15,O=C(OCCOC(C(C=C1)=CC=C1C([Fr])=O)=O)C2=CC(O)=C(C=C2)N3C(C4=CC=C(C=C4C3=O)C(OCCO[Rb])=O)=O,O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C([Fr])C1=CC(O)=C(N2C(=O)C3=CC=C(C(=O)OCCO[Rb])C=C3C2=O)C=C1,PET,,100,,4-HPIM,,15,,,,,,,,,,,,,,,,,V-0
10.1016/j.compositesb.2021.108664,copolymer,,PTTN20,O=C([Fr])C1=CC=C(C(OCCCOC(C2=CC(C(OCCCO[Rb])=O)=CC(N3C(C4=C(C=C(C#CC5=CC=CC=C5)C=C4)C3=O)=O)=C2)=O)=O)C=C1,O=C(C1=CC=C(C=C1)C(OCCCO[Rb])=O)[Fr],O=C(C1=CC(C(OCCCO[Rb])=O)=CC(N2C(C3=C(C2=O)C=C(C=C3)C#CC4=CC=CC=C4)=O)=C1)[Fr],PTT,,100,,PN,,20,,,,,,,,,,,,,,,,,V-0
10.1016/j.cej.2021.132121,copolymer,,PETM6-K,O=C(C1=CC=C(C(OCCO[Rb])=O)C=C1)OCCOC(C2=CC=C3N=C(C4=CC(C5=NC6=C(C=C(C=C6)C([Fr])=O)N5)=CC(S(=O)([O-])=O)=C4)NC3=C2)=O.[K+],O=C([Fr])C1=CC=C(C(=O)OCCO[Rb])C=C1,O=C(OCCO[Rb])C1=CC=C2N=C(C3=CC(C4=NC5=C(C=C(C=C5)C([Fr])=O)N4)=CC(S(=O)([O-])=O)=C3)NC2=C1.[K+],PET,,100,,MS-K,,5.6,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymdegradstab.2015.11.003,copolymer,,PBT/CPBA25%,O=C(OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OP([Fr])(C3=CC=CC=C3)=O)C)C4=CC=C(C=C4)C(OCCCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCCCO[Rb])=O,[Rb]OC1=CC=C(C=C1)C(C)(C2=CC=C(C=C2)OP([Fr])(C3=CC=CC=C3)=O)C,PBT,75,,,CPBA,25,,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymdegradstab.2023.110388,copolymer,,PC/NSD2,CC(C1=CC=C(OC(OC(C(SOOO[Na])=C2)=CC3=C2C=C(SOOO[Na])C(OC([Fr])=O)=C3)=O)C=C1)(C)C4=CC=C(O[Rb])C=C4,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,PC,100,,,NSD,2,,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymdegradstab.2023.110388,copolymer,,PC/NSD4,CC(C1=CC=C(OC(OC(C(SOOO[Na])=C2)=CC3=C2C=C(SOOO[Na])C(OC([Fr])=O)=C3)=O)C=C1)(C)C4=CC=C(O[Rb])C=C4,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,PC,100,,,NSD,4,,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymdegradstab.2023.110388,copolymer,,PC/NSD6,CC(C1=CC=C(OC(OC(C(SOOO[Na])=C2)=CC3=C2C=C(SOOO[Na])C(OC([Fr])=O)=C3)=O)C=C1)(C)C4=CC=C(O[Rb])C=C4,CC(C1=CC=C(OC([Fr])=O)C=C1)(C)C2=CC=C(O[Rb])C=C2,[Na]OOOSC1=CC2=C(C=C1O[Rb])C=C(OC([Fr])=O)C(SOOO[Na])=C2,PC,100,,,NSD,6,,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymer.2021.123430,copolymer,,PET-co-HPI20,O=C(OCCOC(C1=CC(N(C(C2=C3)=O)C(C2=CC=C3C([Fr])=O)=O)=C(C=C1)O)=O)C4=CC=C(C=C4)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,[Fr]C(C1=CC=C2C(N(C(C2=C1)=O)C3=C(C=CC(C(OCCO[Rb])=O)=C3)O)=O)=O,PET,,100,,HPIM,,20,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymer.2018.08.004,copolymer,,CBAA10PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=C(C=CC=C2)C#N)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,[Rb]OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=C(C=CC=C2)C#N)=C1)=O,PET,,100,,CBAA,,6.7,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymer.2018.08.004,copolymer,,CBAA15PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=C(C=CC=C2)C#N)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,[Rb]OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=C(C=CC=C2)C#N)=C1)=O,PET,,100,,CBAA,,9.4,,,,,,,,,,,,,,,,,V-0
10.1016/j.eurpolymj.2020.110230,copolymer,,NBA10PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],PET,,100,,NBA,,7.9,,,,,,,,,,,,,,,,,V-0
10.1016/j.eurpolymj.2020.110230,copolymer,,NBA15PET,O=C(OCCOC(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)=O)C3=CC=C(C=C3)C(OCCO[Rb])=O,O=C([Fr])C1=CC=C(C=C1)C(OCCO[Rb])=O,O=C(C1=CC(C([Fr])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[Rb],PET,,100,,NBA,,11.8,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymer.2024.126780,copolymer,,PA6-co-HPI20,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C(NCCCCCC([Rb])=O)=O)=O)=O)=O,[Fr]C(CCCCCN[Rb])=O,[Fr]C(CCCCCNC(C1=CC=C(C(O)=C1)N2C(C3=CC=C(C=C3C2=O)C([Rb])=O)=O)=O)=O,PA6,,100,,HPI,,20.9,,,,,,,,,,,,,,,,,V-0
10.1039/C7RA13228J,copolymer,,FRPA6-4,[Rb]NCCCCCC(NCCCCCCCCCCNC(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)=O)=O,[Rb]NCCCCCC([Fr])=O,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,PA6,96,,,DDP salt,4,,,,,,,,,,,,,,,,,,V-0
10.1039/C7RA13228J,copolymer,,FRPA6-5,[Rb]NCCCCCC(NCCCCCCCCCCNC(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)=O)=O,[Rb]NCCCCCC([Fr])=O,O=C(NCCCCCCCCCCN[Rb])CC(C([Fr])=O)CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O,PA6,95,,,DDP salt,5,,,,,,,,,,,,,,,,,,V-0
10.1002/marc.202200644,copolymer,,FRPA-5,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC(NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O)=O)=O,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,[Rb]NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O,PA1210,,95,,CDS,,5,,,,,,,,,,,,,,,,,V-0
10.1002/marc.202200644,copolymer,,FRPA-7,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC(NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O)=O)=O,[Rb]NCCCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,[Rb]NCCCCCCCCCCCCNC(CCP([Fr])(C1=CC=CC=C1)=O)=O,PA1210,,93,,CDS,,7,,,,,,,,,,,,,,,,,V-0
10.1002/pat.4206,copolymer,,FRPA66-4,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C(NCCCCCCNC(CCCCC([Fr])=O)=O)=O)NCCCCCCN[Rb],[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)NCCCCCCN[Rb],PA66,96,,,DDP-HMDA,4,,,,,,,,,,,,,,,,,,V-0
10.1002/pat.4206,copolymer,,FRPA66-5,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C(NCCCCCCNC(CCCCC([Fr])=O)=O)=O)NCCCCCCN[Rb],[Rb]NCCCCCCNC(CCCCC([Fr])=O)=O,O=C(CC(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)C([Fr])=O)NCCCCCCN[Rb],PA66,95,,,DDP-HMDA,5,,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymdegradstab.2023.110416,copolymer,,PA1010-co-PDB6,O=C(C1=CC=C(C=C1)OC2=NC(OC3=CC=C(C=C3)C(NCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O)=O)=NC(NC4CC(C)(NC(C)(C4)C)C)=N2)NCCCCCCCCCC[Rb],[Rb]NCCCCCCCCCCNC(CCCCCCCCC([Fr])=O)=O,O=C(C1=CC=C(C=C1)OC2=NC(OC3=CC=C(C=C3)C([Fr])=O)=NC(NC4CC(C)(NC(C)(C4)C)C)=N2)NCCCCCCCCCC[Rb],PA1010,94,,,PDB,6,,,,,,,,,,,,,,,,,,V-0
10.11777/j.issn1000-3304.2020.20125,copolymer,,P-FPH80Si20,,[Fr]C(C1=CC=C(C=C1)OC2=CC=C(C=C2)C3(C4=CC=C(C=C4)OC5=CC=C(C=C5)C(NCCCCCCN[Rb])=O)C6=CC=CC=C6C7=C3C=CC=C7)=O,[Fr]C(C1=CC=C(OC2=CC=C(C3(C4=CC=CC=C4C5=C3C=CC=C5)C6=CC=C(OC7=CC=C(C(NCCC[Si](C)(C)O[Si](C)(CCCN[Rb])C)=O)C=C7)C=C6)C=C2)C=C1)=O,,,80,,,,20,,,,,,,,,,,,,,,,,V-0
10.11777/j.issn1000-3304.2020.20125,copolymer,,P-FPSi,,[Fr]C(C1=CC=C(C=C1)OC2=CC=C(C=C2)C3(C4=CC=C(C=C4)OC5=CC=C(C=C5)C(NCCCCCCN[Rb])=O)C6=CC=CC=C6C7=C3C=CC=C7)=O,[Fr]C(C1=CC=C(OC2=CC=C(C3(C4=CC=CC=C4C5=C3C=CC=C5)C6=CC=C(OC7=CC=C(C(NCCC[Si](C)(C)O[Si](C)(CCCN[Rb])C)=O)C=C7)C=C6)C=C2)C=C1)=O,,,0,,,,100,,,,,,,,,,,,,,,,,V-0
10.1016/j.polymer.2014.03.044,copolymer,,P(ET-co-P)80,O=C(O[Rb])C1=CC=C(C(OCCOC(C2=C(C(OCCO[Fr])=O)C=C(C#CC3=CC=CC=C3)C=C2)=O)=O)C=C1,O=C(O[Rb])C1=CC=C(C(OCCO[Fr])=O)C=C1,O=C([Rb])C1=C(C(OCCO[Fr])=O)C=C(C#CC2=CC=CC=C2)C=C1,PET,20,,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,PEPE,80,,,,,,,,,,,,,,,,,,V-0
10.1016/j.matchemphys.2005.09.013,copolymer,,PET/TLCP,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(OC(C4=CC=C(C(OCCO[Rb])=O)C=C4)=O)C=C3P5(OC(C=CC=C6)=C6C7=C5C=CC=C7)=O)=O)=O)C=C1,[Fr]C(C1=CC=C(C(OCCO[Rb])=O)C=C1)=O,O=C([Fr])C1=CC=C(OC(C2=CC=CC=C2C(OC3=CC=C(O[Rb])C=C3P4(OC(C=CC=C5)=C5C6=C4C=CC=C6)=O)=O)=O)C=C1,PET,,92,O=C(OCCO)C1=CC=C(C=C1)C(OCCO)=O,TLCP,,8,,,,,,,,,,,,,,,,,V-0
