combination_id,freq_threshold,var_threshold,mi_threshold,corr_threshold,feature_count,performance
132,0.03,0.001,40,0.9,101,0.8395313517799995
133,0.03,0.001,40,0.95,152,0.8495118100201081
134,0.03,0.001,40,0.98,211,0.8460148262482654
135,0.03,0.001,50,0.8,66,0.8391589254864199
136,0.03,0.001,50,0.85,81,0.8402161984196663
137,0.03,0.001,50,0.9,98,0.8409290124330907
138,0.03,0.001,50,0.95,146,0.8510170919595572
139,0.03,0.001,50,0.98,197,0.8449711829845082
140,0.03,0.001,60,0.8,62,0.8432502159506076
141,0.03,0.001,60,0.85,76,0.8429628423348154
142,0.03,0.001,60,0.9,87,0.8400344104902434
143,0.03,0.001,60,0.95,130,0.8406355320173328
144,0.03,0.001,60,0.98,174,0.8394838249454815
145,0.03,0.001,70,0.8,56,0.8490385772749157
146,0.03,0.001,70,0.85,64,0.8388863320966327
147,0.03,0.001,70,0.9,78,0.8418115777847006
148,0.03,0.001,70,0.95,112,0.8483669177830014
149,0.03,0.001,70,0.98,151,0.8433730599847065
150,0.03,0.005,30,0.8,57,0.8305386020561331
151,0.03,0.005,30,0.85,69,0.8241508892916821
152,0.03,0.005,30,0.9,89,0.8240016709620777
153,0.03,0.005,30,0.95,142,0.839632600753349
154,0.03,0.005,30,0.98,199,0.8375046022260613
155,0.03,0.005,40,0.8,58,0.8324684393497408
156,0.03,0.005,40,0.85,70,0.8367599266475969
157,0.03,0.005,40,0.9,88,0.8327782930697556
158,0.03,0.005,40,0.95,138,0.8403222266277719
159,0.03,0.005,40,0.98,188,0.8354794457503754
160,0.03,0.005,50,0.8,56,0.8340447017757512
161,0.03,0.005,50,0.85,69,0.8545475303746921
162,0.03,0.005,50,0.9,84,0.8368955153077119
163,0.03,0.005,50,0.95,124,0.8492717862301395
164,0.03,0.005,50,0.98,172,0.8425335077459005
165,0.03,0.005,60,0.8,50,0.8278948001925854
166,0.03,0.005,60,0.85,62,0.8482895649834321
167,0.03,0.005,60,0.9,74,0.837262277323062
168,0.03,0.005,60,0.95,108,0.839752524143986
169,0.03,0.005,60,0.98,148,0.8346993684329774
170,0.03,0.005,70,0.8,44,0.8218955330085814
171,0.03,0.005,70,0.85,52,0.8488906865105215
172,0.03,0.005,70,0.9,66,0.8361467685292702
173,0.03,0.005,70,0.95,92,0.839988919255714
174,0.03,0.005,70,0.98,118,0.8304967394998443
175,0.03,0.01,30,0.8,53,0.8268957631198844
176,0.03,0.01,30,0.85,67,0.8257572431957858
177,0.03,0.01,30,0.9,83,0.8264509402701862
178,0.03,0.01,30,0.95,138,0.838828096236087
179,0.03,0.01,30,0.98,190,0.8382620224305418
180,0.03,0.01,40,0.8,48,0.8197416912118725
181,0.03,0.01,40,0.85,60,0.8139527103571327
182,0.03,0.01,40,0.9,77,0.8246578421932085
183,0.03,0.01,40,0.95,124,0.8433535005239458
184,0.03,0.01,40,0.98,168,0.840164334872129
185,0.03,0.01,50,0.8,45,0.8212342285253053
186,0.03,0.01,50,0.85,55,0.8309859030275566
187,0.03,0.01,50,0.9,69,0.8317951867795745
188,0.03,0.01,50,0.95,114,0.8461966141776884
189,0.03,0.01,50,0.98,150,0.8465012461412105
190,0.03,0.01,60,0.8,40,0.8206003603897024
191,0.03,0.01,60,0.85,49,0.8215492154974651
192,0.03,0.01,60,0.9,63,0.8276381375853182
